frame,time_s,forehead_curvature_px,left_cheek_curvature_px,right_cheek_curvature_px,left_chin_curvature_px,right_chin_curvature_px,rigid_curvature_px,local_peak_curvature_px,rigid_velocity_px,hood_curvature_px,face_to_hood_curvature_ratio,curvature_velocity_ratio,robust_z
765,30.600,2.005948,1.519038,2.828662,2.473585,2.925000,2.473585,2.925000,2.747321,0.113284,9.894340,0.746296,0.365851
766,30.640,0.698057,0.865151,2.545743,2.853774,3.007143,2.545743,3.007143,1.378107,0.058013,10.182972,1.234172,0.419700
767,30.680,0.841792,1.054204,2.547594,2.786321,2.220536,2.220536,2.786321,2.383491,0.066864,8.882143,1.180634,0.177009
768,30.720,0.805115,0.773665,1.649392,1.702358,2.787500,1.649392,2.787500,0.840999,0.079491,6.597568,1.023041,-0.249215
769,30.760,0.901467,1.292702,1.607351,1.779717,2.281696,1.607351,2.281696,2.085405,0.165829,6.429402,1.098516,-0.280589
770,30.800,1.450040,0.950026,2.082496,0.820755,1.891071,1.450040,2.082496,1.379164,0.145649,5.800159,0.837068,-0.397985
771,30.840,2.964512,3.000529,3.389741,1.392453,1.739286,2.964512,3.389741,1.977232,0.496913,5.965858,1.766485,0.732213
772,30.880,4.296788,4.002115,4.558434,1.408962,1.954911,4.002115,4.558434,4.655209,0.589589,6.787969,1.206830,1.506540
773,30.920,3.491079,3.189318,4.060814,0.859434,1.569643,3.189318,4.060814,4.411158,0.504466,6.322161,0.703549,0.899977
774,30.960,2.992863,2.929402,5.328927,1.728302,2.648661,2.929402,5.328927,3.169310,0.541856,5.406242,0.772882,0.706012
775,31.000,2.920698,2.924114,4.348228,1.852358,2.771875,2.920698,4.348228,3.843998,0.609885,4.788932,0.832902,0.699516
776,31.040,2.428628,2.399260,3.716816,1.293396,2.030357,2.399260,3.716816,3.312798,0.447947,5.356119,0.670484,0.310385
777,31.080,1.448057,1.485193,2.577472,0.843396,1.777232,1.485193,2.577472,2.505553,0.243645,5.940772,0.510520,-0.371751
778,31.120,1.021412,0.846113,1.082232,0.398585,0.908036,0.908036,1.082232,1.696721,0.204631,3.632143,0.432164,-0.802463
779,31.160,0.682791,0.720518,1.164199,0.632075,0.853571,0.720518,1.164199,1.240682,0.134056,2.882073,0.490582,-0.942401
780,31.200,0.669310,0.856161,1.149921,0.939151,1.292411,0.939151,1.292411,0.757536,0.072857,3.756604,0.939989,-0.779243
781,31.240,0.515067,0.613696,1.213115,0.762264,1.593304,0.762264,1.593304,0.901887,0.059770,3.049057,0.918710,-0.911248
782,31.280,0.420301,0.719989,0.790587,0.556132,0.708929,0.708929,0.790587,0.502644,0.066880,2.835714,1.009488,-0.951050
783,31.320,0.650278,0.639080,0.687467,0.416509,0.657589,0.650278,0.687467,0.611607,0.105353,2.601110,1.167201,-0.994819
784,31.360,0.657018,0.457959,1.110259,1.380660,1.714732,1.110259,1.714732,0.600912,0.133432,4.441037,1.831326,-0.651551
785,31.400,0.769627,0.745108,1.082496,1.706604,2.196429,1.082496,2.196429,1.377578,0.153662,4.329984,1.094265,-0.672270
786,31.440,1.827320,0.789794,1.406928,1.336792,1.954018,1.406928,1.954018,0.924861,0.203711,5.627710,1.222119,-0.430158
787,31.480,3.045995,1.080910,1.493654,0.991509,1.458482,1.458482,3.045995,1.349107,0.535222,2.725006,1.282764,-0.391685
788,31.520,4.361420,1.340561,3.300370,2.150472,2.256696,2.256696,4.361420,1.790587,0.604663,3.732153,1.437526,0.203995
789,31.560,5.622720,1.034902,3.837652,2.314623,3.779911,3.779911,5.622720,3.107589,0.641199,5.895070,1.543395,1.340716
790,31.600,5.447264,0.950291,4.191962,2.966981,3.912054,3.912054,5.447264,4.434822,0.771921,5.067945,1.037348,1.439330
791,31.640,3.990087,0.862242,3.269170,3.229245,3.914732,3.269170,3.990087,4.999735,0.854236,3.827008,0.693020,0.959568
792,31.680,2.541237,0.878107,2.232417,2.494811,3.649554,2.494811,3.649554,3.634434,0.760328,3.281229,0.577893,0.381691
793,31.720,1.388977,0.701481,2.050502,1.996226,2.212946,1.996226,2.212946,2.275472,0.510328,3.911651,0.675553,0.009615
794,31.760,0.552141,0.417504,0.800899,1.627830,1.393750,0.800899,1.627830,0.916182,0.212266,3.203596,0.501871,-0.882416
795,31.800,0.881443,0.942887,1.540984,1.972170,1.852679,1.540984,1.972170,1.001058,0.225649,6.163934,1.607502,-0.330117
796,31.840,0.794806,0.933104,1.388948,1.721698,1.783929,1.388948,1.783929,2.014151,0.258243,5.378452,0.921295,-0.443576
797,31.880,1.290642,1.161290,2.038075,2.037736,2.450446,2.037736,2.450446,1.649528,0.181708,8.150944,1.112399,0.040592
798,31.920,0.686757,0.823109,1.135378,0.707075,0.804018,0.804018,1.135378,1.445678,0.134039,3.216071,0.519525,-0.880088
799,31.960,0.974623,1.106557,1.610259,1.378774,1.404018,1.378774,1.610259,1.261499,0.103547,5.515094,1.018606,-0.451168
800,32.000,0.563838,0.574035,0.989688,1.346226,1.225893,0.989688,1.346226,0.631604,0.121576,3.958752,1.045572,-0.741529
801,32.040,0.443497,0.592544,1.102591,1.199528,1.128571,1.102591,1.199528,1.197515,0.112003,4.410365,1.205599,-0.657273
802,32.080,2.308485,1.527499,3.343469,2.349528,1.864286,2.308485,3.343469,0.529342,0.427997,5.393698,2.673627,0.242643
803,32.120,1.661182,1.092015,2.677948,2.433962,1.976339,1.976339,2.677948,2.707589,0.323596,6.107427,1.221119,-0.005226
804,32.160,1.391951,0.969857,2.423585,2.349057,2.200000,2.200000,2.423585,1.823751,0.271609,8.099874,0.971015,0.161684
805,32.200,1.381245,0.938657,1.514543,1.877830,1.461161,1.461161,1.877830,1.505288,0.287767,5.077585,0.877827,-0.389686
806,32.240,1.220460,0.792438,1.813855,2.300000,1.604018,1.604018,2.300000,2.313839,0.122348,6.416071,0.839992,-0.283076
807,32.280,1.501983,0.979640,2.090693,2.205189,1.915179,1.915179,2.205189,2.138393,0.193711,7.660714,0.860323,-0.050868
808,32.320,1.563442,0.964569,2.981756,1.800472,2.364286,1.800472,2.981756,2.887589,0.221363,7.201887,0.716466,-0.136470
809,32.360,1.226408,0.873347,2.579059,1.193396,2.130804,1.226408,2.579059,1.504231,0.164877,4.905631,0.558496,-0.564874
810,32.400,1.034100,1.103913,2.057906,3.218868,1.737946,1.737946,3.218868,0.955804,0.138489,6.951786,1.412945,-0.183130
811,32.440,0.974029,1.269434,1.773400,4.028774,3.083929,1.773400,4.028774,1.767583,0.089639,7.093601,1.302349,-0.156672
812,32.480,1.470856,2.145955,3.130619,3.979717,3.523214,3.130619,3.979717,3.134056,0.149343,12.522475,1.277376,0.856172
813,32.520,1.417526,1.794289,2.718138,5.134434,4.383482,2.718138,5.134434,2.468006,0.074072,10.872554,0.970406,0.548353
814,32.560,1.803529,2.500793,2.982020,5.674528,4.019197,2.982020,5.674528,3.126917,0.136585,11.928081,1.065974,0.745278
815,32.600,3.238699,3.961925,4.164463,4.860377,3.173214,3.961925,4.860377,3.369643,0.296256,13.373308,1.219699,1.476547
816,32.640,4.618953,4.687202,5.458223,3.050943,2.441072,4.618953,5.458223,4.377049,0.471773,9.790619,1.192497,1.966864
817,32.680,6.904639,5.782390,6.394500,2.771698,2.355803,5.782390,6.904639,4.875991,0.343432,16.837082,1.249836,2.835096
818,32.720,6.766455,5.035696,5.523004,2.872170,2.864732,5.035696,6.766455,6.030407,0.412069,12.220516,0.923439,2.277864
819,32.760,3.493061,2.880222,3.772607,2.127830,2.139286,2.880222,3.772607,3.227922,0.284384,10.127924,0.622190,0.669310
820,32.800,3.039849,1.787414,2.828398,3.600000,2.829018,2.829018,3.600000,2.340178,0.269918,10.481030,1.016152,0.631098
821,32.840,2.157613,1.335537,3.301428,3.001415,2.809375,2.809375,3.301428,3.504911,0.475435,5.909060,0.961277,0.616439
822,32.880,1.490682,1.413802,3.253041,3.263207,3.884821,3.253041,3.884821,2.235714,0.747274,4.353209,1.133340,0.947532
823,32.920,1.595361,1.437599,3.461396,2.781604,3.336161,2.781604,3.461396,3.379245,0.856683,3.246946,0.990783,0.595715
824,32.960,0.716693,0.924907,3.910100,2.170283,2.445982,2.170283,3.910100,2.788208,0.703695,3.084126,0.703786,0.139507
825,33.000,0.853886,1.115018,4.460867,1.679245,1.874107,1.679245,4.460867,1.783019,0.571642,2.937582,0.734702,-0.226937
826,33.040,1.211142,0.717874,2.394765,2.008019,2.695536,2.008019,2.695536,2.606604,0.607225,3.306878,0.914894,0.018415
827,33.080,3.502776,2.226864,4.770756,3.113208,3.892857,3.502776,4.770756,2.764151,1.221609,2.867346,1.304389,1.133900
828,33.120,3.823354,1.961661,6.722369,2.706604,3.560268,3.560268,6.722369,5.290179,1.214910,2.930480,0.884063,1.176804
829,33.160,2.177240,0.981756,2.611052,0.881132,1.631696,1.631696,2.611052,2.640625,0.549803,2.967784,0.411483,-0.262421
830,33.200,2.022799,1.274194,3.705447,0.950000,2.609375,2.022799,3.705447,2.614286,0.498982,4.053853,0.769870,0.029445
831,33.240,2.829104,1.798519,4.170016,1.111321,3.585268,2.829104,4.170016,2.870089,0.574122,4.927709,1.031696,0.631162
832,33.280,5.548969,1.993654,5.314384,0.963679,3.051339,3.051339,5.548969,3.811161,0.648834,4.702803,0.913404,0.797009
833,33.320,5.661578,2.867266,6.233474,1.214623,2.874107,2.874107,6.233474,3.543099,0.614220,4.679279,0.781617,0.664747
834,33.360,4.491078,2.739820,5.102591,1.271698,2.434375,2.739820,5.102591,2.971708,0.435632,6.289297,0.841106,0.564533
835,33.400,5.335250,3.866473,6.237705,1.438679,2.229018,3.866473,6.237705,3.911951,0.559458,6.911103,1.123377,1.405314
836,33.440,7.854877,5.192755,8.105764,1.958962,4.115179,5.192755,8.105764,4.881809,0.491034,10.575133,1.181009,2.395072
837,33.480,8.482752,7.255156,9.362507,4.072170,5.454018,7.255156,9.362507,5.057377,0.540066,13.433841,1.459909,3.934170
838,33.520,8.476804,7.634585,11.039661,5.999057,4.895982,7.634585,11.039661,6.313326,0.432480,17.653055,1.342852,4.217324
839,33.560,7.310666,7.295875,9.979905,5.679245,5.052232,7.295875,9.979905,6.120042,0.541445,13.474822,1.173596,3.964557
840,33.600,6.233346,6.342940,9.336330,3.826415,4.946875,6.233346,9.336330,5.722105,0.501823,12.421413,1.052739,3.171629
841,33.640,5.210349,4.977525,7.276838,3.180660,4.704464,4.977525,7.276838,5.083482,0.449852,11.064801,0.921287,2.234454
842,33.680,3.209159,3.760444,5.298519,3.289151,5.521429,3.760444,5.521429,4.493458,0.383727,9.799779,0.785312,1.326189
843,33.720,2.446669,1.990217,4.339239,3.906132,6.419643,3.906132,6.419643,3.359434,0.375731,10.396095,0.994826,1.434911
844,33.760,1.429421,1.517715,2.590164,1.458491,3.383036,1.517715,3.383036,2.166843,0.383021,3.962483,0.549272,-0.347481
845,33.800,0.898295,0.706769,1.800106,1.308491,2.629018,1.308491,2.629018,1.923473,0.234417,5.233962,0.639799,-0.503618
846,33.840,0.746035,0.790851,1.879164,1.570755,2.044643,1.570755,2.044643,2.082078,0.199869,6.283019,0.784289,-0.307900
847,33.880,0.851903,0.747752,2.089635,1.286792,2.075000,1.286792,2.089635,1.654911,0.326699,3.938765,0.688679,-0.519811
848,33.920,0.785289,0.924643,1.846642,1.737264,2.063839,1.737264,2.063839,1.843973,0.314072,5.531415,0.993039,-0.183639
849,33.960,0.750595,1.016922,2.713644,2.536793,2.524107,2.524107,2.713644,2.272321,0.333005,7.579789,1.226398,0.403554
850,34.000,1.486915,1.203596,3.965627,2.401415,4.238393,2.401415,4.238393,2.898585,0.607126,3.955379,0.928818,0.311993
851,34.040,1.806305,1.271549,4.282655,3.082547,4.234375,3.082547,4.282655,3.203806,0.526404,5.855859,1.010275,0.820298
852,34.080,2.239691,1.776044,2.594394,2.747170,2.616518,2.594394,2.747170,1.981604,0.310000,8.369015,1.000652,0.456007
853,34.120,3.069389,2.346378,3.497885,3.211792,3.470089,3.211792,3.497885,3.081086,0.178785,12.847170,1.268809,0.916749
854,34.160,3.879857,3.589371,4.245637,2.516038,3.038393,3.589371,4.245637,4.300893,0.111445,14.357483,0.972468,1.198523
855,34.200,4.912371,4.653358,5.018509,2.818396,3.052679,4.653358,5.018509,4.298784,0.079819,18.613432,1.082217,1.992539
856,34.240,4.635408,4.006346,4.357218,2.930189,3.172768,4.006346,4.635408,5.102856,0.091067,16.025383,0.852265,1.509697
857,34.280,1.964314,1.575621,2.682443,1.857075,1.684375,1.857075,2.682443,2.206505,0.076798,7.428302,0.508136,-0.094228
858,34.320,1.003370,0.801957,2.340296,1.245283,0.803125,1.003370,2.340296,0.742729,0.050115,4.013481,0.680428,-0.731319
859,34.360,0.914750,0.755156,1.571126,1.850000,1.426786,1.426786,1.850000,0.888154,0.079524,5.707143,1.749709,-0.415339
860,34.400,1.002974,0.811740,1.357483,1.556604,1.247321,1.247321,1.556604,1.282076,0.053415,4.989286,1.149483,-0.549266
861,34.440,0.960349,0.606029,0.906663,0.500943,0.650446,0.650446,0.960349,0.678125,0.100985,2.601786,0.663653,-0.994693
862,34.480,1.830888,0.995505,2.202009,0.838679,1.455804,1.455804,2.202009,0.533482,0.186946,5.823214,2.403095,-0.393684
863,34.520,3.391158,1.776309,3.452406,0.815566,2.516071,2.516071,3.452406,1.993304,0.414729,6.066783,1.991519,0.397557
864,34.560,5.129857,2.928080,4.994447,1.124528,3.650000,3.650000,5.129857,3.917411,0.647865,5.633887,1.235045,1.243768
865,34.600,6.522998,3.907721,6.230566,1.489151,4.947321,4.947321,6.522998,4.524554,0.582348,8.495471,1.172078,2.211914
866,34.640,7.978390,5.405870,7.430989,3.957547,6.901786,6.901786,7.978390,5.606250,0.845993,8.158203,1.362535,3.670462
867,34.680,8.170698,5.397144,6.979112,4.901415,5.707143,5.707143,8.170698,5.777678,0.787750,7.244862,1.002667,2.778942
868,34.720,7.114988,4.396351,5.367002,3.335849,4.033928,4.396351,7.114988,4.868324,0.476125,9.233611,0.825916,1.800744
869,34.760,4.732553,2.817821,4.296933,2.610849,4.009375,4.009375,4.732553,4.100446,0.305517,13.123236,0.894075,1.511957
870,34.800,2.233743,1.432047,3.360656,1.747170,2.912946,2.233743,3.360656,3.537946,0.137258,8.934972,0.584873,0.186865
871,34.840,3.351507,2.689582,3.638287,1.783491,3.064732,3.064732,3.638287,2.057097,0.144368,12.258928,1.095517,0.807003
872,34.880,4.978589,3.363035,5.021946,2.712736,4.364286,4.364286,5.021946,1.748214,0.305287,14.295666,2.293786,1.776815
873,34.920,8.719072,6.909836,6.942887,3.987736,7.602232,6.942887,8.719072,4.483871,0.471281,14.731955,2.228111,3.701134
874,34.960,10.953013,9.982285,9.722105,4.175943,9.640625,9.722105,10.953013,7.444643,0.408752,23.784847,1.630061,5.775167
875,35.000,9.523395,9.896087,10.816235,3.103774,7.080803,9.523395,10.816235,8.752248,0.495747,19.210186,1.175953,5.626877
876,35.040,6.287470,6.543363,7.936542,1.573113,4.830357,6.287470,7.936542,7.117134,0.517882,12.140743,0.792403,3.212020
877,35.080,3.346154,3.443945,5.650714,1.443396,3.851339,3.443945,5.650714,4.626917,0.244187,13.775780,0.586500,1.089997
878,35.120,0.890365,1.265204,3.099154,1.248585,2.596429,1.265204,3.099154,1.693299,0.118243,5.060814,0.400367,-0.535922
879,35.160,0.901864,0.891063,1.198837,1.991981,2.412054,1.198837,2.412054,1.164463,0.143087,4.795346,0.839004,-0.585449
880,35.200,0.470063,0.703067,1.024061,1.891509,2.507143,1.024061,2.507143,0.973295,0.081248,4.096245,0.958071,-0.715878
881,35.240,0.468279,0.691962,1.434162,0.712264,0.710268,0.710268,1.434162,0.390534,0.101396,2.841071,1.041579,-0.950051
882,35.280,0.247026,0.298255,0.812533,0.842925,1.624107,0.812533,1.624107,0.480804,0.034417,3.250132,1.625066,-0.873734
883,35.320,0.383624,0.732417,2.686938,0.970283,1.644196,0.970283,2.686938,1.099528,0.024122,3.881132,1.227948,-0.756010
884,35.360,0.371332,0.641724,1.179535,0.901415,1.288393,0.901415,1.288393,0.689623,0.034860,3.605660,1.007646,-0.807404
885,35.400,0.306106,0.647541,2.291380,0.445755,1.029018,0.647541,2.291380,0.548652,0.021527,2.590164,1.045877,-0.996862
886,35.440,0.211737,0.354045,0.823374,0.539151,1.618304,0.539151,1.618304,0.481756,0.028736,2.156604,1.046481,-1.077749
887,35.480,0.167724,0.312269,1.448704,0.437264,1.263393,0.437264,1.448704,0.554245,0.050870,1.749057,0.844139,-1.153784
888,35.520,0.390960,0.354310,1.073242,0.473113,0.792411,0.473113,1.073242,0.459906,0.158112,1.892453,0.933023,-1.127031
889,35.560,0.750000,0.638551,1.549180,0.527830,1.247321,0.750000,1.549180,0.469328,0.087619,3.000000,1.500000,-0.920400
890,35.600,0.605868,0.416975,1.470122,0.324528,1.307143,0.605868,1.470122,1.044157,0.047094,2.423473,0.800627,-1.027960
891,35.640,0.697462,0.625859,1.294024,1.328302,1.198661,1.198661,1.328302,0.928628,0.180427,4.794643,1.215197,-0.585580
892,35.680,0.777359,0.955843,1.505553,1.174528,1.756696,1.174528,1.756696,1.329018,0.241396,4.698113,1.040489,-0.603589
893,35.720,0.338818,0.602591,1.310682,0.758962,1.275446,0.758962,1.310682,0.924528,0.062430,3.035849,0.673572,-0.913712
894,35.760,0.546788,0.654680,1.444474,1.789623,2.337500,1.444474,2.337500,0.446698,0.043235,5.777895,2.106835,-0.402139
895,35.800,1.522205,1.462454,2.300635,1.519811,2.791518,1.522205,2.791518,1.647642,0.051593,6.088819,1.453637,-0.344131
896,35.840,2.331879,2.487837,2.721576,1.585849,2.357143,2.357143,2.721576,2.355803,0.124384,9.428572,1.177557,0.278954
897,35.880,3.164354,3.005817,3.585933,1.389623,2.518304,3.005817,3.585933,3.355896,0.143596,12.023268,1.052512,0.763037
898,35.920,3.200040,2.915653,3.426758,1.162264,1.941071,2.915653,3.426758,3.907192,0.131429,11.662612,0.802869,0.695751
899,35.960,2.557692,2.125330,2.242729,0.661321,1.610714,2.125330,2.557692,2.921999,0.099245,8.501322,0.622425,0.105961
900,36.000,2.318398,1.682179,1.900053,1.484434,2.337500,1.900053,2.337500,2.607879,0.125255,7.600212,0.687195,-0.062156
901,36.040,0.796987,1.077472,2.031994,1.472170,2.273661,1.472170,2.273661,1.840566,0.087537,5.888679,0.661881,-0.381470
902,36.080,0.591594,0.846642,1.651772,1.474057,1.417857,1.417857,1.651772,1.107351,0.052233,5.671429,0.961939,-0.422002
903,36.120,0.767050,0.842940,1.310947,1.541981,1.462946,1.310947,1.541981,0.897673,0.055534,5.243786,1.307662,-0.501785
904,36.160,0.998216,0.920941,1.980698,1.702358,1.967857,1.702358,1.980698,1.727830,0.064483,6.809434,1.296786,-0.209688
905,36.200,1.174861,1.675568,2.381544,1.744340,2.657143,1.744340,2.657143,1.034821,0.100837,6.977358,1.262801,-0.178359
906,36.240,1.054917,1.308831,2.249074,1.616509,2.228571,1.616509,2.249074,2.098890,0.085074,6.466038,1.031690,-0.273754
907,36.280,1.004560,1.035431,2.083818,1.533491,1.729911,1.533491,2.083818,1.668750,0.149639,6.133962,0.814032,-0.335708
908,36.320,0.920698,0.815970,2.049445,1.174057,1.664286,1.174057,2.049445,1.985849,0.144975,4.696227,0.642509,-0.603941
909,36.360,0.782910,0.976467,2.195135,3.438679,3.136607,2.195135,3.438679,1.409992,0.067931,8.780540,1.292837,0.158053
910,36.400,0.423077,1.263088,3.302221,2.850943,1.818750,1.818750,3.302221,1.982589,0.108654,7.275000,1.072192,-0.122829
911,36.440,0.512292,1.325225,2.203860,1.098113,1.323661,1.323661,2.203860,0.921429,0.132660,5.294643,0.911606,-0.492297
912,36.480,0.547185,0.841618,1.865944,0.824528,1.278125,0.841618,1.865944,0.806604,0.147011,3.366473,0.974077,-0.852029
913,36.520,0.549167,0.734268,0.905341,0.924528,1.318304,0.905341,1.318304,1.038075,0.157159,3.621364,0.981570,-0.804474
914,36.560,0.443695,0.344262,1.370175,0.790094,1.400000,0.790094,1.400000,0.894340,0.133448,3.160377,0.817727,-0.890479
915,36.600,0.438937,0.576943,1.518509,2.098585,2.540179,1.518509,2.540179,1.145954,0.149064,6.074035,1.488519,-0.346889
916,36.640,0.479381,0.458752,1.166579,1.032547,1.814732,1.032547,1.814732,1.309434,0.181330,4.130188,0.841046,-0.709545
917,36.680,0.438937,0.719461,1.194606,1.328774,2.885268,1.194606,2.885268,1.029878,0.136864,4.778424,1.021331,-0.588606
918,36.720,0.204996,0.471708,0.594923,0.809906,1.625000,0.594923,1.625000,0.779717,0.115057,2.379693,0.657521,-1.036128
919,36.760,0.256939,0.618191,1.242993,1.008491,2.491964,1.008491,2.491964,0.982075,0.176470,4.033962,1.144846,-0.727498
920,36.800,0.141753,0.835008,2.156002,0.929245,1.491518,0.929245,2.156002,0.990094,0.261379,3.555160,0.942358,-0.786636
921,36.840,0.115781,1.136171,3.357747,0.741981,1.425446,1.136171,3.357747,0.654717,0.141002,4.544685,1.381522,-0.632214
922,36.880,0.110032,1.468271,2.905341,1.692924,2.907589,1.692924,2.907589,0.827340,0.080493,6.771698,2.284561,-0.216729
923,36.920,0.200634,0.956901,3.642781,1.744811,2.933036,1.744811,3.642781,1.528302,0.158571,6.979245,1.481389,-0.178007
924,36.960,0.307692,0.937599,4.363564,2.084434,3.868750,2.084434,4.363564,1.120283,0.216732,8.337736,1.573998,0.075441
925,37.000,0.286479,0.887890,1.176097,1.750472,3.076786,1.176097,3.076786,1.451877,0.162003,4.704389,0.914482,-0.602419
926,37.040,0.179025,0.404548,2.399524,0.583962,1.804911,0.583962,2.399524,0.685849,0.119097,2.335849,0.546340,-1.044308
927,37.080,0.402458,0.728186,3.305394,0.887264,2.026339,0.887264,3.305394,0.897641,0.105944,3.549057,1.120643,-0.817965
928,37.120,0.575535,0.751983,1.336330,1.307076,4.296875,1.307076,4.296875,1.043396,0.175435,5.228302,1.346780,-0.504674
929,37.160,0.575535,0.992861,1.224484,1.153774,3.404911,1.153774,3.404911,1.193548,0.140394,4.615094,1.031562,-0.619078
930,37.200,0.522799,0.599947,1.288207,0.522641,1.318750,0.599947,1.318750,0.551887,0.064992,2.399788,0.687447,-1.032379
931,37.240,0.855670,0.765732,3.577208,0.868868,1.222321,0.868868,3.577208,0.861816,0.206470,3.475472,1.229209,-0.831693
932,37.280,0.939136,1.003702,3.254363,1.109906,2.549554,1.109906,3.254363,1.540642,0.223005,4.439623,0.923975,-0.651815
